Age,Income,Spending,Category,Score
51,77948.57252496737,1685.3683031536057,Healthcare,56.08101588376882
55,57622.05640459545,2766.8638549582497,Travel,49.32534967725365
67,59590.43190735102,1732.0992684738512,Electronics,49.817277384447024
51,46000.98061390206,1146.3210212035265,Electronics,41.53621711019449
35,53350.766232127346,1441.7377800256704,Healthcare,36.39656891943831
47,46727.95928959649,2617.9058100034695,Electronics,40.24290360227366
32,57405.809101148654,1922.0509110316661,Groceries,37.99583035448059
44,85675.62720213515,1725.8563517546995,Groceries,59.31738691899518
68,39421.48285602966,2080.0091129263938,Electronics,43.97011873332388
51,35796.57903184889,2250.8913680837727,Healthcare,37.04667982571926
69,82067.55491240413,2558.6994079512306,Travel,64.76602088276337
55,56860.14484272201,2724.249614946463,Healthcare,48.03410414438065
50,49963.908920101254,1820.115677105457,Travel,44.55092554135469
41,75598.57031094114,1336.976156958981,Electronics,51.67213360597156
32,50915.766903947035,1793.267419438362,Electronics,39.27713493392253
47,87390.14570320403,2130.140253291443,Groceries,60.28485598593647
59,70168.88807008904,1518.1205368946946,Travel,56.18281059437607
68,52681.32887781446,1521.4245425524787,Healthcare,52.39006959864432
34,92359.62319898256,2171.8939407749426,Electronics,61.89593108182673
22,50914.27615494993,1975.6738242147744,Healthcare,35.18365808947154
46,71131.4305801396,2016.3984977057933,Groceries,53.91291022619323
21,64489.38870609738,1620.7523326499652,Travel,41.30486866928818
27,79526.11934098197,1884.7996428971164,Travel,51.64841932567467
34,83422.66795090279,1537.8834278658478,Electronics,54.33587872688609
27,60480.0622359865,2445.0992055623933,Travel,42.901559117347254
34,48698.73194480725,2517.624667361876,Electronics,40.00880201327572
37,66899.58214408674,1076.9060688809532,Groceries,44.71688581064138
41,49834.26945371841,1535.2445699037949,Travel,38.25586621268683
22,90200.80871289935,1251.7353724549605,Electronics,51.42678999369717
51,62048.02996624106,1674.988032796551,Healthcare,46.47344883970621
23,54520.17673031837,1958.2810151048195,Electronics,35.64208501092787
19,62770.204587973625,1275.177390150735,Travel,39.95438208789654
30,39793.10565705455,1539.0700934373435,Groceries,30.189117984418193
60,45425.789422340225,1498.0213139592506,Travel,44.7361662675508
60,78006.20861916638,2103.633664699472,Travel,61.27979913648726
65,50146.58581542906,2034.6721685181253,Electronics,44.705628817874675
28,44296.3352597709,1639.1312233313733,Healthcare,35.13638124499157
68,68049.79128790929,2088.410436069699,Travel,60.223313807277464
64,77785.56231994496,1726.6599577063673,Healthcare,59.5583757257155
40,70784.29965997601,1864.1724448369735,Electronics,51.960877805451936
33,74940.71528708725,2836.7260451492684,Healthcare,51.33081325902377
48,48648.073671458085,2670.2305258951737,Electronics,44.25983864101606
28,38672.83999887234,1350.2093815362011,Groceries,27.907841948598644
33,82520.0047793323,2414.866208939587,Healthcare,52.403521902476164
25,55159.802417367966,2405.698277245796,Healthcare,39.125663383949636
21,56237.50475317429,1425.8683556236908,Groceries,37.02303119528485
57,79922.91212773586,2409.3888218774305,Healthcare,61.084874320393595
21,68343.4501410099,2768.9659592062762,Groceries,43.64159587247239
42,66838.31658122412,1438.727596877793,Travel,48.096815360105374
20,92475.03517351625,1541.2485894928682,Electronics,55.85860427090533
49,50347.22654429785,2508.830733421751,Groceries,44.80148867874736
20,73917.60192121856,2135.747655412824,Healthcare,47.595298332633355
44,60855.19687345627,2275.738137619762,Groceries,46.83884431105919
46,64028.88418294885,2170.294608200248,Healthcare,52.49846713730724
49,82927.02639618798,2195.347960464072,Travel,58.20186244591258
67,67617.53634434435,1336.7639358444585,Groceries,57.55741663803453
68,68074.4411857445,2523.658853310724,Travel,61.848320485413616
36,76087.61005964704,2584.794996213887,Electronics,54.975211207749076
38,54525.70905685672,1885.3046279659861,Healthcare,42.02841533023067
22,47411.85498991491,1978.2615250930687,Healthcare,33.20585645181763
35,44327.862089684495,1234.446248722139,Travel,37.204998844379034
45,30504.65115935997,2257.1273780089173,Electronics,30.420630485174478
59,90843.10694910484,2286.028720857072,Groceries,65.75336239550728
39,43451.87451417475,1968.9044915003444,Groceries,36.56863070910461
38,56681.19564621342,2562.1766799352513,Healthcare,47.340258698001215
23,55847.80050166619,1832.9613845100298,Travel,39.24935829193495
18,64611.10046713651,2282.3029629468,Travel,40.33406464244136
22,72236.05818808945,1490.1678306539422,Groceries,45.0777493445828
58,72907.10232539618,1988.223924562881,Electronics,56.601352723631265
29,51253.83842146592,1912.822871048582,Electronics,36.73298696836306
43,57493.174293203825,2112.653961020471,Groceries,47.82967418575641
63,64238.69925732449,1815.2365355833208,Groceries,51.906336441301875
51,56269.633107246795,1934.263702164166,Travel,50.52090566942048
66,84110.18364029989,2413.023585720753,Electronics,68.3375983719607
31,67364.62427457377,1781.6178813808913,Groceries,48.72727124125606
43,71023.16679074726,1196.7114496306604,Groceries,49.87912727058443
62,69943.21903001118,2874.79195210271,Healthcare,59.0213119810528
44,77602.10786227987,2690.727039345243,Groceries,54.516204380781
26,62715.3233805556,1353.8686524471907,Groceries,40.81607418103857
43,40547.5207806623,2344.853902622597,Electronics,38.850777890862645
64,65995.31927628962,1748.5126147243284,Travel,58.286810991156266
39,50229.64659312257,2131.74360766553,Electronics,38.863996878287445
64,52070.74977375365,2147.1120645067467,Travel,48.79858714191979
47,68795.4602813264,1882.796099841839,Healthcare,51.96072389988184
60,78574.24607150453,1608.1171672068017,Groceries,57.7117789657809
65,60319.073651040926,1654.7294738418702,Healthcare,54.151694256721
34,64632.49518898446,1541.904042259379,Travel,44.15207501552577
43,85533.22416952858,1584.0888958847777,Electronics,58.4440091741798
53,63611.297692328524,1966.4108549753223,Electronics,50.73457181229116
18,99025.24671270592,1642.120005444624,Healthcare,56.61818635580286
25,68482.64468447317,2341.02603285631,Travel,46.409284436988095
66,33588.55861266273,2743.6230776679636,Healthcare,41.650306304531256
52,71300.12431656799,1709.9733793149785,Healthcare,53.92629315235662
69,65717.37577324167,2119.7022502676887,Groceries,56.341169143795526
32,79346.29131124119,2249.842555151467,Healthcare,54.41188010748944
64,70097.72026904937,2236.001135459637,Groceries,62.02809694242853
39,57923.16024024339,2037.9776339580437,Groceries,45.017309853716036
31,41635.526455659514,2371.3412091798614,Electronics,36.85268207601173
43,56864.65114070962,2241.124476340329,Groceries,43.034130672728544
45,47242.1931868605,1381.168788836351,Groceries,40.19895704969049
40,51292.14825292916,2434.5780321946368,Electronics,40.32049355291172
31,68828.67606630914,2443.6454186333713,Healthcare,45.64777901535751
41,85048.56756527109,1618.356947910709,Travel,56.58225486353889
19,65920.07294734471,2018.968917723801,Travel,45.081772977947104
62,42061.754069472234,2341.664496405535,Travel,46.21423768488648
43,66669.0400233021,1895.3430902103191,Healthcare,50.51121563618049
31,77949.47229968477,2536.4890238830058,Groceries,50.28231307782853
68,50853.25643520927,3181.9362473096803,Travel,51.79793940944812
24,57989.742499906235,1607.0069836825087,Healthcare,40.01228523512161
20,60220.32292093796,1309.4776984231125,Groceries,39.0801893164724
64,48226.5253037664,2151.909297802438,Electronics,43.92949408052658
40,69724.20650765789,2360.7812525630716,Travel,49.80303006291534
63,58185.77777088327,1884.5668130776155,Groceries,51.63386698329943
60,66292.98665860541,2726.630331660517,Travel,57.67233581165812
64,46687.6173329685,1330.6971001383756,Travel,40.812947224561114
62,53438.125495148844,2346.4593115158054,Travel,49.687733419646314
35,70835.72036741656,1697.0695896205534,Groceries,49.5980969027073
55,54407.502718623495,2859.6889531036486,Healthcare,51.122353242551476
